ID,NAME,Label
4983,Chekka,Mediterranean Sea
23,Black Sea,Black Sea
4711,San Lorenzo,Mediterranean Sea
3084,Ajaccio,Mediterranean Sea
4879,La Ciotat,Mediterranean Sea
6383,Croatia,Mediterranean Sea
5320,Sidon,Mediterranean Sea
1049,Avonmouth,Northern European Seas
1326,Katakolon,Mediterranean Sea
8549,Muros,Lusitanian
4630,Kotor,Mediterranean Sea
4349,Pylos,Mediterranean Sea
702,Amfilochia,Mediterranean Sea
5992,Vallcarca,Mediterranean Sea
4198,Chios,Mediterranean Sea
4280,Aegion,Mediterranean Sea
3345,Humboldt Bay,Cold Temperate Northeast Pacific
648,Yerakini,Mediterranean Sea
4306,Milos,Mediterranean Sea
8003,Stavros,Mediterranean Sea
1144,Porto Empedocle,Mediterranean Sea
1068,Gallipoli,Mediterranean Sea
3251,Fiumicino,Mediterranean Sea
1594,Peru,Warm Temperate Southeastern Pacific
786,Dubrovnik,Mediterranean Sea
1701,Sour,Mediterranean Sea
796,Kalamaki,Mediterranean Sea
2056,Rion,Mediterranean Sea
4978,Pachi,Mediterranean Sea
2224,Elba(ITA),Mediterranean Sea
4532,Corfu,Mediterranean Sea
4209,Licata,Mediterranean Sea
5633,Aspropyrgos,Mediterranean Sea
3265,Achladi,Mediterranean Sea
1753,Freeport(Tex) light. area,Warm Temperate Northwest Atlantic
9562,Linoperamata,Mediterranean Sea
3927,Israel,Mediterranean Sea
4047,Hamrawein,Red Sea and Gulf of Aden
4672,Megara,Mediterranean Sea
1370,Keflavik,Northern European Seas
4229,Tinos,Mediterranean Sea
2023,Levkandi,Mediterranean Sea
923,Eregli(Sea of Marmara),Mediterranean Sea
2438,Njardhvik,Arctic
7750,Anapa,Black Sea
360,Geisum Terminal,Red Sea and Gulf of Aden
8623,Akcaabat,Black Sea
413,Monopoli,Mediterranean Sea
3985,Egypt,Mediterranean Sea
3228,Nea Peramos,Mediterranean Sea
1300,Bucksport,Cold Temperate Northwest Atlantic
2740,Ayios Nikolaos(Crete),Mediterranean Sea
5729,Syria,Mediterranean Sea
5161,Serbia,Mediterranean Sea
8547,Amaliapolis,Mediterranean Sea
2615,Zelenika,Mediterranean Sea
7681,Palo Alto,Tropical Northwestern Atlantic
2467,Fleetwood,Northern European Seas
3954,Bartin,Black Sea
1236,Drepanon,Mediterranean Sea
3684,Abu Kammash,Mediterranean Sea
4970,Zante,Mediterranean Sea
3166,Ashtabula,Great Lakes
968,Reggio di Calabria,Mediterranean Sea
3921,Ciro Marina,Mediterranean Sea
2161,Aguilas,Mediterranean Sea
1733,Khoms,Mediterranean Sea
8528,Alcanar,Mediterranean Sea
1451,Rimouski,Cold Temperate Northwest Atlantic
5474,Tulcea,Black Sea
2301,Pula,Mediterranean Sea
6042,Jieh,Mediterranean Sea
2433,Cyprus,Mediterranean Sea
8607,Jbeil,Mediterranean Sea
3011,Roatan Is.,Tropical Northwestern Atlantic
2572,Lagos(GRC),Mediterranean Sea
6261,Arles,Mediterranean Sea
2258,Alexandroupolis,Mediterranean Sea
3979,Atlantic,Tropical Northwestern Atlantic
2043,Bedi,West and South Indian Shelf
4751,Mukalla,Somali/Arabian
8909,Punta Venado,Tropical Northwestern Atlantic
338,La Estacada,Tropical Northwestern Atlantic
8818,Platiyali,Mediterranean Sea
6274,Hazira,West and South Indian Shelf
3182,Ramallo,Warm Temperate Southwestern Atlantic
4894,Florida,Warm Temperate Northwest Atlantic
5180,Thira,Mediterranean Sea
5298,Gocek,Mediterranean Sea
7897,Corigliano,Mediterranean Sea
2002,Vita,Tropical Northwestern Atlantic
2480,Mudanya,Mediterranean Sea
5597,Kiato,Mediterranean Sea
8690,Sugozu,Mediterranean Sea
5463,Nikolayevsk,Cold Temperate Northwest Pacific
1834,Tolu,Tropical Northwestern Atlantic
5557,Gretna,Warm Temperate Northwest Atlantic
1530,Santa Pola,Mediterranean Sea
9272,Igsas,Mediterranean Sea
2826,Zahrani Terminal,Mediterranean Sea
3332,Ushant,Northern European Seas
322,Hamriyah,Somali/Arabian
125,Pertigalete,Tropical Northwestern Atlantic
3831,Red Sea,Red Sea and Gulf of Aden
5727,Kali Limenes,Mediterranean Sea
7853,Marlim Field,Tropical Southwestern Atlantic
2851,Terceira Is.,Lusitanian
3453,Yumurtalik,Mediterranean Sea
4393,Punto Fijo,Tropical Northwestern Atlantic
5701,Kijang,Sunda Shelf
1424,Wadi Feiran Terminal,Red Sea and Gulf of Aden
2376,Anadyr,Arctic
8699,Nain,Arctic
8992,M'bopicua,Warm Temperate Southwestern Atlantic
937,Algeciras Bay,Mediterranean Sea
8717,Paulina,Warm Temperate Northwest Atlantic
5950,Campeche,Tropical Northwestern Atlantic
5085,Zuara,Mediterranean Sea
3203,Karwar,West and South Indian Shelf
6302,Yombo Terminal,Gulf of Guinea
3786,Chandler,Cold Temperate Northwest Atlantic
3740,Monaco,Mediterranean Sea
653,Thingeyri,Northern European Seas
3633,Vadinar Terminal,West and South Indian Shelf
2395,Grundarfjordur,Northern European Seas
3712,Nantucket Is.,Cold Temperate Northwest Atlantic
317,Nova Scotia,Cold Temperate Northwest Atlantic
3339,Cannes,Mediterranean Sea
5008,Propriano,Mediterranean Sea
1991,Oman,Somali/Arabian
2424,Djupivogur,Arctic
3089,Gythion,Mediterranean Sea
163,Forno,Warm Temperate Southwestern Atlantic
7556,Western Mediterranean,Mediterranean Sea
5230,Saleef,Red Sea and Gulf of Aden
4104,Dikili,Mediterranean Sea
3559,Carriacou,Tropical Northwestern Atlantic
1714,Villefranche,Mediterranean Sea
7695,Selvi Burnu,Black Sea
4238,United Arab Emirates,Somali/Arabian
4673,Yalova,Mediterranean Sea
4141,Porto Levante,Mediterranean Sea
3484,Port Alucroix,Tropical Northwestern Atlantic
4215,Ain Sukhna Terminal,Red Sea and Gulf of Aden
2466,Sorrento,Mediterranean Sea
2506,Bushire,Somali/Arabian
4734,Bonne Bay,Cold Temperate Northwest Atlantic
5607,Kraljevica,Mediterranean Sea
6387,Unye,Black Sea
2102,Rize,Black Sea
4754,Tanjung Wangi,Sunda Shelf
4241,Roosevelt Roads,Tropical Northwestern Atlantic
3692,Ayia Marina(Greece),Mediterranean Sea
5451,Braithwaite,Warm Temperate Northwest Atlantic
4334,Majorca,Mediterranean Sea
5713,Bienville,Warm Temperate Northwest Atlantic
5037,Crete,Mediterranean Sea
2825,Rethimnon,Mediterranean Sea
8687,Tullytown,Cold Temperate Northwest Atlantic
8102,Crockett,Cold Temperate Northeast Pacific
7557,Eastern Mediterranean,Mediterranean Sea
5330,Stora Vika,Northern European Seas
4589,Sherbro River,Gulf of Guinea
4179,Port St. Louis,Western Indian Ocean
2619,Barbate,Lusitanian
3857,Berdiansk,Black Sea
696,Ras Shukheir Terminal,Red Sea and Gulf of Aden
543,Goeje Is.,Warm Temperate Northwest Pacific
304,Delaware,Cold Temperate Northwest Atlantic
3821,Alanya,Mediterranean Sea
3877,Oswego,Great Lakes
3572,Campos,Tropical Southwestern Atlantic
9414,Smith's Bluff,Warm Temperate Northwest Atlantic
9448,Luojing,Warm Temperate Northwest Pacific
457,La Vela de Coro,Tropical Northwestern Atlantic
8676,Yenikoy,Mediterranean Sea
2532,St. Lucia,Tropical Northwestern Atlantic
5670,Larache,Lusitanian
5885,Calvi,Mediterranean Sea
3819,Bozcaada,Mediterranean Sea
8143,Qalhat Terminal,Somali/Arabian
9277,Obe Field,Gulf of Guinea
3771,Ashtart Terminal,Mediterranean Sea
4727,Marrero,Warm Temperate Northwest Atlantic
9761,Ocoa Bay,Tropical Northwestern Atlantic
5277,Puerto Carenero,Tropical Northwestern Atlantic
9679,Cape May,Cold Temperate Northwest Atlantic
3652,Thasos,Mediterranean Sea
8890,Sunshine(LA),Warm Temperate Northwest Atlantic
3398,Viareggio,Mediterranean Sea
628,Brighton(TTO),North Brazil Shelf
10035,South Hook LNG Terminal,Northern European Seas
8747,Violet,Warm Temperate Northwest Atlantic
877,Kos,Mediterranean Sea
1213,Kimolos,Mediterranean Sea
3366,Araxos,Mediterranean Sea
3400,Skyros,Mediterranean Sea
4286,Samos,Mediterranean Sea
2551,Kalymnos,Mediterranean Sea
4670,Paros,Mediterranean Sea
6198,Altsi,Mediterranean Sea
2231,Nisiros,Mediterranean Sea
6292,Gozo Is.,Mediterranean Sea
5877,Mesolongion,Mediterranean Sea
4360,Porto Garibaldi,Mediterranean Sea
876,Cephalonia,Mediterranean Sea
4579,Aspra Spitia,Mediterranean Sea
1230,Mykonos,Mediterranean Sea
1228,Sea of Marmara,Mediterranean Sea
8440,Myrina,Mediterranean Sea
8047,Lesport,Black Sea
3091,Lemnos Is.,Mediterranean Sea
1887,Simi,Mediterranean Sea
5691,Ikaria,Mediterranean Sea
1393,Serifos,Mediterranean Sea
2421,Spetsai,Mediterranean Sea
3298,Lebanon,Mediterranean Sea
3154,Patmos,Mediterranean Sea
1685,Karpathos,Mediterranean Sea
4172,Zeytinburnu,Mediterranean Sea
1363,Belgorod-Dnestrovskiy,Black Sea
5918,Sitia,Mediterranean Sea
2247,Shengjin,Mediterranean Sea
4716,Leros,Mediterranean Sea
4962,El Arish,Mediterranean Sea
6213,Agigea,Black Sea
5715,Gelibolu,Mediterranean Sea
669,Porto Santo Stefano,Mediterranean Sea
5376,Cesme,Mediterranean Sea
5640,Kusadasi,Mediterranean Sea
4648,Tivat,Mediterranean Sea
8371,Saraylar,Mediterranean Sea
5132,Perama,Mediterranean Sea
2212,Inebolu,Black Sea
1959,Reni,Black Sea
265,Drapetzona,Mediterranean Sea
3103,Tan Tan,Lusitanian
2785,Balchik,Black Sea
5219,Yalta,Black Sea
2383,Trabzon,Black Sea
1836,Ordu,Black Sea
4186,Nessebar,Black Sea
1284,Buyukdere,Black Sea
6296,Varna Anch.,Black Sea
4681,Izmail,Black Sea
4914,Fatsa,Black Sea
3042,Ust-Dunaysk,Black Sea
1105,Gelendzhik,Black Sea
6365,Turkmenbashi,Somali/Arabian
3428,Zonguldak,Black Sea
4974,Sochi,Black Sea
5665,Capri,Mediterranean Sea
2767,Skadovsk,Black Sea
1540,Astrakhan,Volga
4467,Sinop,Black Sea
1861,Baku,Black Sea
4325,Zaporozhye,Black Sea
8643,Semikarakorsk,Black Sea
6295,Bourgas Anch.,Black Sea
6410,Dnepropetrovsk,Black Sea
4170,Amasra,Black Sea
9660,Novorossiysk CPC,Black Sea
1993,Hopa,Black Sea
6511,Aktau,Somali/Arabian
3318,Belgrade,Mediterranean Sea
5613,Riposto,Mediterranean Sea
8531,Calarasi,Black Sea
3749,Aegean,Mediterranean Sea
5190,Pesaro,Mediterranean Sea
349,Budapest,Mediterranean Sea
7806,Akko,Mediterranean Sea
3864,Kiliya,Black Sea
5424,Izola,Mediterranean Sea
2031,Rasa,Mediterranean Sea
5158,Podima,Black Sea
5027,Igneada,Black Sea
3254,Kithira,Mediterranean Sea
5488,Giresun,Black Sea
5413,Hereke,Mediterranean Sea
1033,Koromacno,Mediterranean Sea
768,Kurucasile,Black Sea
697,Sea of Azov,Black Sea
3395,Tasucu,Mediterranean Sea
4270,Kartal,Mediterranean Sea
4468,Abu Kir Bay,Mediterranean Sea
9318,Marmara Is.,Mediterranean Sea
8979,Black Sea Russia,Black Sea
1108,Arwad Is.,Mediterranean Sea
7815,Georgia,Black Sea
3975,Romania,Black Sea
8042,Supsa Terminal,Black Sea
3140,Ust Donets,Black Sea
2859,Petrozavodsk,Arctic
5174,Sukhumi,Black Sea
7529,Yevpatoriya,Black Sea
8310,Volzhskiy,Volga
8608,Volgodonsk,Volga
8762,Bagaevskaya,Black Sea
5150,Salina,Mediterranean Sea
8352,Oktyabrsk,Black Sea
3738,Pendik,Mediterranean Sea
5847,Darica,Mediterranean Sea
2176,Baia,Mediterranean Sea
8648,Tatyanka,Volga
816,Mers el Kebir,Mediterranean Sea
7683,Zarubino,Cold Temperate Northwest Pacific
4586,Naxos,Mediterranean Sea
4712,Syzran,Volga
2475,Kalecik,Mediterranean Sea
446,Las Piedras,Tropical Northwestern Atlantic
9864,Kulevi,Black Sea
8536,Cayirova,Mediterranean Sea
5959,Golcuk,Mediterranean Sea
4993,Anzio,Mediterranean Sea
5436,Bodrum,Mediterranean Sea
5014,Ajman,Somali/Arabian
74,Stratoni,Mediterranean Sea
6051,Surmene,Black Sea
4645,Silivri,Mediterranean Sea
6035,Gokceada,Mediterranean Sea
5313,Formia,Mediterranean Sea
8415,Ochakov,Black Sea
8037,Magdalla Anch.,West and South Indian Shelf
3555,Skiathos,Mediterranean Sea
1921,Lyon,Mediterranean Sea
2804,Ayvalik,Mediterranean Sea
3761,San Benedetto del Tronto,Mediterranean Sea
8056,Pazar,Black Sea
5402,Finike,Mediterranean Sea
7915,Haydarpasa,Mediterranean Sea
7528,Kremenchug,Black Sea
5422,Novigrad,Mediterranean Sea
3054,Trogir,Mediterranean Sea
5101,Bulgaria,Black Sea
8685,Nikolayevskaya,Black Sea
2392,Tolyatti,Volga
7733,Berezniki,Volga
6481,Balakovo,Volga
8672,Konstantinovsk,Black Sea
4273,Sarande,Mediterranean Sea
2689,Bonifacio,Mediterranean Sea
1954,Mago,Cold Temperate Northwest Pacific
8686,Novocheboksarsk,Volga
8370,Cherkassy,Black Sea
8138,Kalach-na-Donu,Volga
6237,Rousse,Black Sea
4055,Vilkovo,Black Sea
1942,Dili,Western Coral Triangle
2187,Cide,Black Sea
2609,Maltepe,Mediterranean Sea
1827,Portoroz,Mediterranean Sea
912,Cres Is.,Mediterranean Sea
4838,Keramoti,Mediterranean Sea
5315,Bosaso,Red Sea and Gulf of Aden
5374,Corsica,Mediterranean Sea
5503,Bangladesh,Bay of Bengal
6442,Slovakia,Mediterranean Sea
3929,Marmaris,Mediterranean Sea
4401,Abu Zenima,Red Sea and Gulf of Aden
6004,Teknecik,Mediterranean Sea
5662,Dhuba,Red Sea and Gulf of Aden
1493,Nasipit,Western Coral Triangle
3839,Kyrenia,Mediterranean Sea
8474,McMurdo,Magellanic
2497,Nizhniy Novgorod,Volga
1830,Portoferraio,Mediterranean Sea
6096,Vega Terminal,Mediterranean Sea
2621,Edincik,Mediterranean Sea
8507,Luminitza,Black Sea
1360,Ras Gharib,Red Sea and Gulf of Aden
6320,Lesvos Is.,Mediterranean Sea
9949,Medgidia,Black Sea
4127,Isthmia,Mediterranean Sea
675,Mali Losinj,Mediterranean Sea
2081,Moni Anch.,Mediterranean Sea
8454,Vopak Terminal,Somali/Arabian
3537,Medvezhyegorsk,Volga
6342,Varnek,Arctic
9268,Sur,Somali/Arabian
3327,Everett(WA),Cold Temperate Northeast Pacific
5243,Kiyikoy,Black Sea
3632,Nea Karvali,Mediterranean Sea
2432,Lipari Is.,Mediterranean Sea
241,Pangkalbalam,Sunda Shelf
6136,Vathi,Mediterranean Sea
6460,Turkmenistan,Somali/Arabian
8520,Chalon-sur-Saone,Mediterranean Sea
2373,Sardinia,Mediterranean Sea
1573,Ile Rousse,Mediterranean Sea
5166,Risan,Mediterranean Sea
3895,Otranto,Mediterranean Sea
2640,Mersa el Hamra Terminal,Mediterranean Sea
6156,Bouri Terminal,Mediterranean Sea
3260,Portofino,Mediterranean Sea
7625,Mgarr,Mediterranean Sea
9999,Macon,Mediterranean Sea
1843,Mina Saud,Somali/Arabian
1171,Media Luna,Tropical Northwestern Atlantic
8626,Etame Terminal,Gulf of Guinea
2939,Termoli,Mediterranean Sea
2459,Kurile Is.,Cold Temperate Northwest Pacific
76,Yaroslavl,Volga
7712,Perm,Volga
7531,Dneprodzerzhinsk,Black Sea
1978,Kimi,Mediterranean Sea
5381,Dugi Rat,Mediterranean Sea
5482,Vela Luka,Mediterranean Sea
7910,Lipci,Mediterranean Sea
3939,Rimini,Mediterranean Sea
5149,Erdek,Mediterranean Sea
54,Marzamemi,Mediterranean Sea
2870,Bhavnagar,West and South Indian Shelf
6081,Chernomorsk,Black Sea
2469,Ismailia,Red Sea and Gulf of Aden
7671,Neka,Somali/Arabian
4316,Pancevo,Mediterranean Sea
642,Port Okha,West and South Indian Shelf
4972,Kungshamn,Northern European Seas
268,Key West,Tropical Northwestern Atlantic
2311,Sark,Northern European Seas
12,Torquay,Northern European Seas
88,Ardrishaig,Northern European Seas
4265,Mtwara,Western Indian Ocean
386,Rochford,Northern European Seas
2041,Leirpollen,Northern European Seas
250,Manzanillo(CUB),Tropical Northwestern Atlantic
2366,Adabiya,Red Sea and Gulf of Aden
8074,Keroman,Lusitanian
691,Karlsoy,Northern European Seas
604,Isafjordur,Northern European Seas
1777,Timor Is.,Java Transitional
4698,Castletown,Northern European Seas
6057,Vagur,Northern European Seas
1344,Bomlo Is.,Northern European Seas
5516,Hierro,Lusitanian
1941,Togo,Gulf of Guinea
8462,Cee,Lusitanian
571,Port Nolloth,Temperate Southern Africa
5203,Fosen,Northern European Seas
3797,Panabo,Western Coral Triangle
3788,Equatorial Guinea,Gulf of Guinea
2601,Whitehaven,Northern European Seas
5310,Glenmallan,Northern European Seas
5937,Madagascar,Western Indian Ocean
312,Gosport,Northern European Seas
5461,Praia,West African Transition
4935,Nicaro,Tropical Northwestern Atlantic
2584,Grand Turk,Tropical Northwestern Atlantic
825,San Sebastian(ESP),Lusitanian
1618,Carrickfergus,Northern European Seas
3231,Cedeira,Lusitanian
5566,St. Wandrille,Northern European Seas
901,Guanaja Is.,Tropical Northwestern Atlantic
5897,Raudsand,Northern European Seas
1491,Stodhvarfjordur,Arctic
5563,Bequia,Tropical Northwestern Atlantic
1467,Portsmouth(USA),Cold Temperate Northwest Atlantic
3933,Zumaya,Lusitanian
135,Loch Ewe,Northern European Seas
2536,Surigao,Western Coral Triangle
8630,Murdoch Field,Northern European Seas
2751,Tallaboa Bay,Tropical Northwestern Atlantic
1233,Ketchikan,Cold Temperate Northeast Pacific
8702,Porto Belo,Warm Temperate Southwestern Atlantic
4634,Opatija,Mediterranean Sea
6477,Slovenia,Mediterranean Sea
215,Castellammare del Golfo,Mediterranean Sea
3462,Taormina,Mediterranean Sea
599,Suez Canal,Red Sea and Gulf of Aden
5832,Myanmar,Bay of Bengal
1531,Salamis,Mediterranean Sea
7854,Kalbut,Sunda Shelf
4968,Monemvasia,Mediterranean Sea
3934,Rovinj,Mediterranean Sea
5228,Ithaka,Mediterranean Sea
4688,Poros,Mediterranean Sea
1069,Kea,Mediterranean Sea
1017,Chimbote,Warm Temperate Southeastern Pacific
1122,Kithnos,Mediterranean Sea
4228,Delos,Mediterranean Sea
737,Monte Carlo,Mediterranean Sea
6243,Port Said Roads,Mediterranean Sea
6134,Cherchell,Mediterranean Sea
4305,La Ceiba(HND),Tropical Northwestern Atlantic
1057,San Fernando(ESP),Lusitanian
1654,Norfolk Is.,Temperate Australasia
7863,Ennore,Bay of Bengal
8714,Gramercy,Warm Temperate Northwest Atlantic
2788,Dhekelia,Mediterranean Sea
6043,Coulport,Northern European Seas
2167,Matanzas(CHL),Warm Temperate Southeastern Pacific
573,Les Escoumins,Cold Temperate Northwest Atlantic
3230,Caripito,North Brazil Shelf
7644,Concepcion,Warm Temperate Southeastern Pacific
2773,Balao Terminal,Tropical East Pacific
1434,La Salina,Tropical Northwestern Atlantic
5652,Assab,Red Sea and Gulf of Aden
815,Vinaroz,Mediterranean Sea
1909,Caleta Patillos,Warm Temperate Southeastern Pacific
7608,Sungai Udang,Sunda Shelf
1784,San Nicolas,Cold Temperate Northeast Pacific
2370,Bullen Bay,Tropical Northwestern Atlantic
5737,Galeota Point Terminal,North Brazil Shelf
5634,Cole Harbour,Cold Temperate Northwest Atlantic
3359,Cap St. Michel,Cold Temperate Northwest Atlantic
7998,Hibernia Field,Cold Temperate Northwest Atlantic
4657,Risor,Northern European Seas
4835,Dubai Anch.,Somali/Arabian
2083,Antifer,Northern European Seas
2529,Beaver Harbour,Cold Temperate Northwest Atlantic
4960,Cumana,Tropical Northwestern Atlantic
326,Santa Maria(CPV),West African Transition
2852,Holy Loch,Northern European Seas
2665,Portavadie,Northern European Seas
1879,Oban,Northern European Seas
6070,Loch Aline,Northern European Seas
6493,Barrow,Northern European Seas
2642,Ballylumford,Northern European Seas
270,Whitegate,Northern European Seas
1977,Inveraray,Northern European Seas
970,Punta Palmas,Tropical Northwestern Atlantic
2512,Puntarenas,Tropical East Pacific
7893,Elblag,Northern European Seas
587,Kalianget,Sunda Shelf
1272,Nordurfjordur,Northern European Seas
430,Batsfjord,Northern European Seas
3386,Portbury,Northern European Seas
5429,Denia,Mediterranean Sea
5142,Golfo Aranci,Mediterranean Sea
1670,St. Tropez,Mediterranean Sea
1404,Porto Azzurro,Mediterranean Sea
263,La Maddalena,Mediterranean Sea
8665,Giannutri Is.,Mediterranean Sea
706,Capraia Is.,Mediterranean Sea
8128,Gorgona Is.,Mediterranean Sea
3626,Porto Vecchio,Mediterranean Sea
6012,Porto Cervo,Mediterranean Sea
5750,Cayenne,North Brazil Shelf
8689,Agropoli,Mediterranean Sea
4101,Alghero,Mediterranean Sea
5752,Castro,Magellanic
9518,Montu,Northern European Seas
4545,Kokkila,Northern European Seas
497,Farjsundet,Northern European Seas
2243,Merikarvia,Northern European Seas
5648,Heltermaa,Northern European Seas
7952,Veere,Northern European Seas
8332,Halsvik,Northern European Seas
1880,Amal,Northern European Seas
4552,Isnas,Northern European Seas
8602,Sankt Anna,Northern European Seas
81,Black Deep Anch.,Northern European Seas
4664,Kymassi,Mediterranean Sea
8932,Farwah Terminal,Mediterranean Sea
2991,Skogby,Northern European Seas
14,Halvorshavn,Northern European Seas
5382,Strangnas,Northern European Seas
4793,Araya,Tropical Northwestern Atlantic
6349,Salo,Northern European Seas
8609,Luvia,Northern European Seas
1036,Raa,Northern European Seas
4658,Ronneby,Northern European Seas
6234,Brattvag,Northern European Seas
9825,Vene-Balti,Northern European Seas
5537,Ust-Kamchatsk,Cold Temperate Northwest Pacific
7847,Kuivastu,Northern European Seas
2661,Hvammstangi,Northern European Seas
5175,Piran,Mediterranean Sea
3919,Ballen,Northern European Seas
3578,Patrekshofn,Northern European Seas
9705,Ursfjord,Northern European Seas
3548,Schoten,Northern European Seas
3031,Krimpen aan den Yssel,Northern European Seas
1394,Fredrikstad,Northern European Seas
7912,Vestmanna,Northern European Seas
3602,Morbylanga,Northern European Seas
4233,Dalvik,Northern European Seas
1583,Ludington,Great Lakes
6298,Hareid,Northern European Seas
3710,Kamchatka Peninsula,Cold Temperate Northwest Pacific
2334,Magadan,Cold Temperate Northwest Pacific
6139,Narva Joesuu,Northern European Seas
7549,East coast India,Java Transitional
1893,Maco,Western Coral Triangle
1379,Hantsport,Cold Temperate Northwest Atlantic
1299,Rhode Is.,Cold Temperate Northwest Atlantic
9948,Vaeroy,Northern European Seas
1794,Bay Roberts,Arctic
984,Puerto Real,Lusitanian
235,La Canal,Mediterranean Sea
5195,Aegina,Mediterranean Sea
1521,Capo San Vito,Mediterranean Sea
1667,Pantelleria,Mediterranean Sea
1225,Lampedusa Is.,Mediterranean Sea
6262,St. Paul's Bay,Mediterranean Sea
5260,Gizan,Red Sea and Gulf of Aden
2082,Megisti Is.,Mediterranean Sea
2117,Socotra Is.,Red Sea and Gulf of Aden
5609,Ras al Khaimah,Somali/Arabian
4713,Sharm el Sheikh,Red Sea and Gulf of Aden
5437,Visakhapatnam Roads,Bay of Bengal
119,Navlakhi,West and South Indian Shelf
6060,Ras Isa Terminal,Red Sea and Gulf of Aden
24,Tuticorin,West and South Indian Shelf
8539,Sokhna,Red Sea and Gulf of Aden
4251,Hurghada,Red Sea and Gulf of Aden
3879,Sachana,West and South Indian Shelf
7548,West coast India,Java Transitional
5433,Mokha,Red Sea and Gulf of Aden
1285,Mayotte Is.,Western Indian Ocean
4230,Khorramshahr,Somali/Arabian
7746,Revadanda,West and South Indian Shelf
2873,Mogadishu,Western Indian Ocean
5343,Al Basra Terminal,Somali/Arabian
5046,Sudan,Red Sea and Gulf of Aden
6161,Abu Ghosoun,Red Sea and Gulf of Aden
8098,Kulpi,Bay of Bengal
6251,Kalba,Somali/Arabian
2560,Dzaoudzi,Western Indian Ocean
3994,Jordan,Red Sea and Gulf of Aden
36,Bitter Lakes,Red Sea and Gulf of Aden
8072,Jamnagar Terminal,West and South Indian Shelf
998,Karatsu,Warm Temperate Northwest Pacific
3658,Porbandar,West and South Indian Shelf
7984,Phu My,Sunda Shelf
2097,Olga,Cold Temperate Northwest Pacific
3161,Kutubdia,Bay of Bengal
4409,Saugor Is.,Bay of Bengal
7524,Ash Shihr Terminal,Somali/Arabian
2656,Fateh Terminal,Somali/Arabian
5479,South Africa,Temperate Southern Africa
8231,Dharamtar,West and South Indian Shelf
3314,Ratnagiri,West and South Indian Shelf
31,Sri Lanka,West and South Indian Shelf
4301,Sandheads,Bay of Bengal
5425,East Africa,Western Indian Ocean
7673,Bandar Taheri,Somali/Arabian
1966,Newport(Oreg),Cold Temperate Northeast Pacific
1170,Middle East,Somali/Arabian
2408,Wyndham,Sahul Shelf
2316,Sadiyat Is.,Somali/Arabian
1859,Pakistan,Tropical Northwestern Atlantic
9712,Gangavaram,Bay of Bengal
2910,Indian Ocean,West and South Indian Shelf
2361,Tanzania,Western Indian Ocean
69,Ras Budran Terminal,Red Sea and Gulf of Aden
8624,Asaluyeh Terminal,Somali/Arabian
7676,Al Shaheen Terminal,Somali/Arabian
1307,Sirri Is.,Somali/Arabian
9341,Changsha,Warm Temperate Northwest Pacific
916,Cuddalore,Bay of Bengal
301,Khor Fakkan Anch.,Somali/Arabian
5736,Pemba,Western Indian Ocean
7770,Sitra,Somali/Arabian
5898,Rayong,Sunda Shelf
6015,Tongyong,Warm Temperate Northwest Pacific
5707,Kholmsk,Cold Temperate Northwest Pacific
2120,Poronaysk,Cold Temperate Northwest Pacific
2766,Biringkassi,Western Coral Triangle
1943,Lazarev,Cold Temperate Northwest Pacific
2860,Uchiura,Cold Temperate Northwest Pacific
1330,Tokushima,Warm Temperate Northwest Pacific
5868,Alaska,Cold Temperate Northeast Pacific
2141,Coos Bay,Cold Temperate Northeast Pacific
2054,Ras al Khafji,Somali/Arabian
1858,Zirku Is.,Somali/Arabian
2175,Chongjin,Cold Temperate Northwest Pacific
2724,Tokachi,Cold Temperate Northwest Pacific
2087,Kamaishi,Cold Temperate Northwest Pacific
1288,Halul Island Terminal,Somali/Arabian
5858,Nevelsk,Cold Temperate Northwest Pacific
7565,Yuzhno Kurilsk,Cold Temperate Northwest Pacific
1778,Monbetsu,Cold Temperate Northwest Pacific
7527,Sea of Okhotsk,Cold Temperate Northwest Pacific
4426,Hoonah,Cold Temperate Northeast Pacific
2136,Morro Redondo,Warm Temperate Northeast Pacific
3303,Shingu,Warm Temperate Northwest Pacific
1173,Funakawa,Cold Temperate Northwest Pacific
7680,Bolshoy Kamen,Cold Temperate Northwest Pacific
5365,Shimoda,Warm Temperate Northwest Pacific
8403,Amurskiy Bay,Cold Temperate Northwest Pacific
8101,Sea of Japan,Cold Temperate Northwest Pacific
432,Rudnaya Pristan,Cold Temperate Northwest Pacific
4218,Fukuoka,Warm Temperate Northwest Pacific
8300,Podyapolskoye,Cold Temperate Northwest Pacific
5070,Mukho,Cold Temperate Northwest Pacific
336,North Pacific,Cold Temperate Northwest Pacific
5550,Hamada,Cold Temperate Northwest Pacific
5050,Tokai,Cold Temperate Northwest Pacific
598,Chuuk Islands,Eastern Coral Triangle
3224,Sakhalin Is.,Cold Temperate Northwest Pacific
5274,Rajin,Cold Temperate Northwest Pacific
1275,Kanokawa,Warm Temperate Northwest Pacific
4509,Abashiri,Cold Temperate Northwest Pacific
4742,San Lorenzo(HND),Tropical East Pacific
1749,San Nicolas(PER),Warm Temperate Southeastern Pacific
7660,Okke,Cold Temperate Northwest Pacific
2677,Miyazu,Cold Temperate Northwest Pacific
2928,Valdez,Cold Temperate Northeast Pacific
