,name,Label
1918,International_Red_Cross_and_Red_Crescent_Movement,Citizenship
1919,International_Space_Station,Science
1920,International_human_rights_instruments,Citizenship
1921,International_law,Citizenship
1922,Internet,Technology
1923,Internet_Explorer,Technology
1924,Interpol,Citizenship
1925,Introduction_to_special_relativity,Science
1926,Invasion,History
1927,Invasion_of_Grenada,History
1928,Invasive_species,Citizenship
1929,Invertebrate,Science
1930,Investment_banking,Economics
1931,Iodine,Science
1932,Ipswich,Geography
1933,Iran,Geography
1934,Iranian_peoples,Geography
1935,Iraq,Geography
1936,Iraq_War,History
1937,Ireland,Geography
1938,Iridium,Science
1939,Irish_Sea,Geography
1940,Irish_people,Geography
1941,Irish_poetry,Culture
1942,Irish_theatre,Culture
1943,Iron,Geography
1944,Iron%28III%29_chloride,Science
1945,Iron_Age,History
1946,Iron_Maiden,Culture
1947,Irrigation,Geography
1948,Isaac,People
1949,Isaac_Asimov,People
1950,Isaac_Brock,People
1951,Isaac_Newton,People
1952,Isambard_Kingdom_Brunel,People
1953,Isan,Geography
1954,Ishango_bone,History
1955,Isis,Culture
1956,Islam,Culture
1957,Islamic_republic,Citizenship
1958,Island_Fox,Science
1959,Isle_of_Man,Geography
1960,Isle_of_Wight,Geography
1961,Isles_of_Scilly,Geography
1962,Isospin,Science
1963,Israel,Geography
1964,Issyk_Kul,Geography
1965,Istanbul,Geography
1966,Italian_Renaissance,Culture
1967,Italian_War_of_1521,History
1968,Italo_disco,Culture
1969,Italy,Geography
1970,Ivan_IV_of_Russia,People
1971,Ivory,Science
1972,Ivory-billed_Woodpecker,Science
1973,J%C3%B3zef_Pi%C5%82sudski,People
1974,J._J._Thomson,People
1975,J._K._Rowling,People
1976,J._M._W._Turner,People
1977,J._R._R._Tolkien,People
1978,J._S._Fry_%26_Sons,Economics
1979,Jack_Kerouac,People
1980,Jackal,Science
1981,Jackanory,Everyday_life
1982,Jackdaw,Science
1983,Jackie_Robinson,People
1984,Jacobite_rising,History
1985,Jacques-Louis_David,People
1986,Jacques_Cartier,People
1987,Jakarta,Geography
1988,Jake_Gyllenhaal,People
1989,Jamaica,Countries
1990,James_Bond,Everyday_life
1991,James_Buchanan,People
1992,James_Callaghan,People
1993,James_Clerk_Maxwell,People
1994,James_Cook,People
1995,James_D._Watson,People
1996,James_Garfield,People
1997,James_II_of_England,People
1998,James_I_of_England,People
1999,James_Joyce,People
2000,James_K._Polk,People
2001,James_Lovelock,People
2002,James_Monroe,People
2003,James_Stewart_%28actor%29,People
2004,James_Watt,People
2005,Jan_Mayen,Geography
2006,Jane_Austen,People
2007,Jane_Eyre,Culture
2008,Jane_Fonda,People
2009,Japan,Countries
2010,Japanese_war_crimes,History
2011,Japanese_yen,Economics
2012,Jarvis_Island,Geography
2013,Jaws_%28film%29,Everyday_life
2014,Jazz,Culture
2015,Jean-Jacques_Rousseau,People
2016,Jehovah,Culture
2017,Jerry_Fodor,People
2018,Jersey,Geography
2019,Jersey_Zoological_Park,Geography
2020,Jerusalem,Geography
2021,Jesse_Owens,People
2022,Jesus,People
2023,Jet_Set_Willy,Everyday_life
2024,Jet_engine,Technology
2025,Jew,Geography
2026,Jewellery,Culture
2027,Jiaogulan,Science
2028,Jimmy_Carter,People
2029,Jimmy_Wales,People
2030,Joan_of_Arc,People
2031,Jocelin,People
2032,Johann_Pachelbel,People
2033,Johann_Sebastian_Bach,People
2034,Johann_Wolfgang_Goethe,People
2035,Johannes_Gutenberg,People
2036,Johannes_Kepler,People
2037,Johannes_Ockeghem,People
2038,Johannesburg,Geography
2039,John_Adams,People
2040,John_Bull_%28locomotive%29,Technology
2041,John_Cabot,People
2042,John_Calvin,People
2043,John_Constable,People
2044,John_Dee,People
2045,John_F._Kennedy,People
2046,John_F._Kennedy_assassination,History
2047,John_Flamsteed,People
2048,John_Howard,People
2049,John_Locke,People
2050,John_Logie_Baird,People
2051,John_Marshall,People
2052,John_Maynard_Keynes,Economics
2053,John_McEnroe,People
2054,John_Millington_Synge,People
2055,John_Milton,People
2056,John_Pershing,People
2057,John_Seigenthaler%2C_Sr.,People
2058,John_Sentamu,People
2059,John_Tyler,People
2060,John_Vanbrugh,People
2061,John_W._Campbell,People
2062,John_W._Johnston,People
2063,John_of_England,People
2064,John_von_Neumann,People
2065,Johnny_Appleseed,People
2066,Johnston_Atoll,Geography
2067,Jomsvikings,History
2068,Jonah_Lomu,People
2069,Jonathan_Wild,People
2070,Jordan,Geography
2071,Jordan_River,Geography
2072,Jorge_Luis_Borges,People
2073,Joseph_Haydn,People
2074,Joseph_Stalin,People
2075,Joseph_and_the_Amazing_Technicolor_Dreamcoat,Culture
2076,Josephus,History
2077,Juan_Sebasti%C3%A1n_Elcano,People
2078,Judaism,Culture
2079,Juice,Everyday_life
2080,Julius_Caesar,People
2081,July_2006_Java_earthquake,Geography
2082,Jump_rope,Everyday_life
2083,Juniper_berry,Everyday_life
2084,Jupiter,Science
2085,Jupiter_%28mythology%29,Culture
2086,Jurassic,Geography
2087,Juvenile_delinquency,Citizenship
2088,Jyllands-Posten_Muhammad_cartoons_controversy,History
2089,K%C4%ABlauea,Geography
2090,Kaffir_lime,Science
2091,Kakapo,Science
2092,Kangaroo,Science
2093,Kansas_City%2C_Missouri,Geography
2094,Karachi,Geography
2095,Kargil_War,History
2096,Karl_Benz,People
2097,Karl_Marx,People
2098,Karl_Popper,People
2099,Kashmir_region,Geography
2100,Katana,History
2101,Kazakhstan,Countries
2102,Keira_Knightley,People
2103,Kenya,Countries
2104,Kerala,Geography
2105,Kestrel,Science
2106,Kevin_Spacey,People
2107,Khan_Wali_Khan,People
2108,Khartoum,Geography
2109,Khazars,Geography
2110,Khudai_Khidmatgar,History
2111,Kiev,Geography
2112,Kigali,Geography
2113,Kigo,Culture
2114,King_Arthur,History
2115,King_Kong_%281933_film%29,Everyday_life
2116,King_Kong_%282005_film%29,Everyday_life
2117,Kingman_Reef,Geography
2118,Kiribati,Geography
2119,Kite_%28bird%29,Science
2120,Kitsch,Culture
2121,Knights_of_Columbus,Culture
2122,Kochi_%28India%29,Geography
2123,Kofi_Annan,People
2124,Kohlberg%27s_stages_of_moral_development,Culture
2125,Kolkata,Geography
2126,Konrad_Lorenz,People
2127,Kookaburra,Science
2128,Korea,Countries
2129,Koryaksky,Geography
2130,Kosovo,Geography
2131,Krag-J%C3%B8rgensen,History
2132,Krakatoa,Geography
2133,Krazy_Kat,Everyday_life
2134,Krill,Science
2135,Krypton,Science
2136,Ku_Klux_Klan,Citizenship
2137,Kuala_Lumpur,Geography
2138,Kubla_Khan,Culture
2139,Kuiper_belt,Science
2140,Kurt_Cobain,People
2141,Kuru_%28disease%29,Science
2142,Kuwait,Geography
2143,Kuwait_City,Geography
2144,Kylie_Minogue,People
2145,Kyoto_Protocol,Citizenship
2146,Kyrgyzstan,Countries
2147,L._S._Lowry,People
2148,La_Grande_Arm%C3%A9e,History
2149,La_Paz,Geography
2150,Labor_Day_Hurricane_of_1935,Geography
2151,Ladysmith_Black_Mambazo,Culture
2152,Lagos,Geography
2153,Laika,Science
2154,Lake_Albert,Geography
2155,Lake_Baikal,Geography
2156,Lake_Burley_Griffin,Geography
2157,Lake_Chad,Geography
2158,Lake_District,Geography
2159,Lake_Edward,Geography
2160,Lake_Kariba,Geography
2161,Lake_Kivu,Geography
2162,Lake_Malawi,Geography
2163,Lake_Mead,Geography
2164,Lake_Powell,Geography
2165,Lake_Superior,Geography
2166,Lake_Tahoe,Geography
2167,Lake_Tanganyika,Geography
2168,Lake_Titicaca,Geography
2169,Lake_Toba,Geography
2170,Lake_Turkana,Geography
2171,Lake_Victoria,Geography
2172,Lake_Vostok,Geography
2173,Lance_Armstrong,People
2174,Land_%28economics%29,Economics
2175,Landform,Geography
2176,Landscape,Geography
2177,Language,Culture
2178,Lanthanum,Science
2179,Laos,Countries
2180,Laozi,People
2181,Las_Palmas_de_Gran_Canaria,Geography
2182,Las_Vegas%2C_Nevada,Geography
2183,Last_Supper,Culture
2184,Latin,Culture
2185,Latin_America,Geography
2186,Latin_alphabet,Culture
2187,Latvia,Geography
2188,Laurence_Olivier,People
2189,Laurent_Fignon,People
2190,Lavender,Science
2191,Law,Citizenship
2192,Lawn,Everyday_life
2193,Lawrencium,Science
2194,Laws_in_Wales_Acts_1535%E2%80%931542,Citizenship
2195,Layla,Culture
2196,Lead,Science
2197,League_of_Nations,Citizenship
2198,Leaning_Tower_of_Pisa,Technology
2199,Lebanon,Geography
2200,Leeds,Geography
2201,Lego,Everyday_life
2202,Leicester,Geography
2203,Leif_Ericson,People
2204,Leisure,Everyday_life
2205,Lemon,Science
2206,Lemon_balm,Science
2207,Lemon_myrtle,Science
2208,Lens_%28anatomy%29,Science
2209,Leo_Tolstoy,People
2210,Leon_Trotsky,People
2211,Leonardo_da_Vinci,People
2212,Leonhard_Euler,People
2213,Lerwick,Geography
2214,Lesotho,Countries
2215,Lettuce,Science
2216,Levee_failures_in_Greater_New_Orleans%2C_2005,History
2217,Lhasa,Geography
2218,Liberal_Democrats,Citizenship
2219,Liberal_democracy,Citizenship
2220,Liberalism,Citizenship
2221,Liberia,Countries
2222,Libertarianism,Citizenship
2223,Library,Everyday_life
2224,Library_of_Alexandria,History
2225,Library_of_Congress,Citizenship
2226,Libreville,Geography
2227,Libya,Countries
2228,Liechtenstein,Geography
2229,Life,Science
2230,Light,Science
2231,Lighthouse_of_Alexandria,History
2232,Lighting_designer,Culture
2233,Lightning_rod,Technology
2234,Lille,Geography
2235,Lilongwe,Geography
2236,Lima,Geography
2237,Limerick,Geography
2238,Lindisfarne_Gospels,Culture
2239,Linear_algebra,Science
2240,Linguistics,Culture
2241,Link_%28The_Legend_of_Zelda%29,Everyday_life
2242,Linus_Pauling,People
2243,Linus_Torvalds,People
2244,Linux,Technology
2245,Lion,Science
2246,Lipid,Science
2247,Liquid_crystal,Science
2248,Lisbon,Geography
2249,List_of_Archbishops_of_Canterbury,Culture
2250,List_of_Asian_countries,Geography
2251,List_of_European_Union_member_states_by_accession,History
2252,List_of_European_countries,Geography
2253,List_of_French_monarchs,People
2254,List_of_Oceanian_countries,Geography
2255,List_of_Prime_Ministers_of_the_United_Kingdom,History
2256,List_of_Test_cricket_triple_centuries,Everyday_life
2257,List_of_U.S._states_by_date_of_statehood,Geography
2258,List_of_areas_in_the_National_Park_System_of_the_United_States,Geography
2259,List_of_circulating_currencies,Economics
2260,List_of_countries,Geography
2261,List_of_countries_by_system_of_government,Citizenship
2262,List_of_elements_by_name,Science
2263,List_of_essential_oils,Everyday_life
2264,List_of_minerals,Geography
2265,List_of_monarchs_in_the_British_Isles,People
2266,List_of_popes,People
2267,List_of_rivers_by_length,Geography
2268,List_of_sovereign_states,Geography
2269,List_of_universities_in_the_United_Kingdom,Citizenship
2270,List_of_vegetable_oils,Everyday_life
2271,Literacy,Citizenship
2272,Literature,Culture
2273,Lithium,Science
2274,Lithium_aluminium_hydride,Science
2275,Lithuania,Geography
2276,Little_Women,Culture
2277,Liverpool,Geography
2278,Liverpool_F.C.,Everyday_life
2279,Liverpool_and_Manchester_Railway,Technology
2280,Llandudno,Geography
2281,Llywelyn_the_Great,People
2282,Local_community,Citizenship
2283,Local_government_in_the_United_Kingdom,Citizenship
2284,Loch,Geography
2285,Loch_Ness,Geography
2286,Logic,Culture
2287,Logistics,Economics
2288,Lom%C3%A9,Geography
2289,London,Geography
2290,London_Bridge,Technology
2291,London_Underground,Technology
2292,London_Zoo,Geography
2293,London_sewerage_system,Technology
2294,Long-billed_Vulture,Science
2295,Long_pepper,Science
2296,Longship,History
2297,Looney_Tunes,Everyday_life
2298,Lord%27s_Resistance_Army,Citizenship
2299,Lord_Voldemort,Everyday_life
2300,Los_Angeles%2C_California,Geography
2301,Lost_%28TV_series%29,Everyday_life
2302,Lothal,History
2303,Louis_Armstrong,People
2304,Louis_Jordan,People
2305,Louis_Pasteur,People
2306,Louis_XIV_of_France,People
2307,Louisville%2C_Kentucky,Geography
2308,Lovage,Science
2309,Love,Everyday_life
2310,Lucy%2C_Lady_Duff-Gordon,People
2311,Ludwig_Wittgenstein,People
2312,Ludwig_van_Beethoven,People
2313,Luftwaffe,History
2314,Luminiferous_aether,Science
2315,Lunar_eclipse,Science
2316,Lung_cancer,Science
2317,Lusaka,Geography
2318,Lutetium,Science
2319,Luxembourg,Geography
2320,Luxembourg_%28city%29,Geography
2321,Lyme_disease,Science
2322,Lyndon_B._Johnson,People
2323,Lynton_and_Barnstaple_Railway,Technology
2324,Lyon,Geography
2325,M%2AA%2AS%2AH_%28TV_series%29,Everyday_life
2326,M1_motorway,Technology
2327,M25_motorway,Technology
2328,M6_motorway,Technology
2329,MINI_%28BMW%29,Technology
2330,Macau,Geography
2331,Macbeth,Culture
2332,Macbeth_of_Scotland,People
2333,Macedon,Geography
2334,Machu_Picchu,Geography
2335,Macintosh,Technology
2336,Mackenzie_River,Geography
2337,Madagascar,Countries
2338,Madama_Butterfly,Culture
2339,Madrid,Geography
2340,Magellanic_Penguin,Science
2341,Maghreb,Geography
2342,Magic__The_Gathering,Everyday_life
2343,Maglev_train,Technology
2344,Magma,Geography
2345,Magna_Carta,History
2346,Magnesium,Science
2347,Magnet,Science
2348,Magnetism,Science
2349,Magpie,Science
2350,Mahabharata,History
2351,Mahatma_Gandhi,People
2352,Mahjong,Everyday_life
2353,Mahmoud_Abbas,People
2354,Maiasaura,Science
2355,Maize,Science
2356,Makuria,History
2357,Malaria,Science
2358,Malaspina_Glacier,Geography
2359,Malawi,Countries
2360,Malaysia,Countries
2361,Malcolm_III_of_Scotland,History
2362,Malcolm_II_of_Scotland,History
2363,Malcolm_X,People
2364,Maldives,Countries
2365,Mali,Countries
2366,Mallard,Science
2367,Malta,Geography
2368,Malwa_%28Madhya_Pradesh%29,Geography
2369,Mammal,Science
2370,Mammoth,Science
2371,Mammoth_Cave_National_Park,Geography
2372,Mancala,Everyday_life
2373,Manchester,Geography
2374,Manchester_United_F.C.,Everyday_life
2375,Mandan,Geography
2376,Manganese,Science
2377,Mango,Science
2378,Manifest_Destiny,History
2379,Manifold,Science
2380,Manila,Geography
2381,Manorialism,History
2382,Manuel_I_Komnenos,People
2383,Manufacturing,Economics
2384,Mao_Zedong,People
2385,Map_projection,Geography
2386,Maputo,Geography
2387,Marcel_Lefebvre,People
2388,Marcel_Proust,People
2389,Marco_Polo,People
2390,Marcus_Allen,People
2391,Margaret_Sanger,People
2392,Margaret_Thatcher,People
2393,Margate,Geography
2394,Margin_of_error,Science
2395,Marie_Curie,People
2396,Mario,Everyday_life
2397,Marjoram,Science
2398,Mark_Antony,People
2399,Mark_Twain,People
2400,Mark_Twain_House,Technology
2401,Mark_Webber,People
2402,Market,Economics
2403,Markup_language,Technology
2404,Mars,Science
2405,Mars_Exploration_Rover,Science
2406,Mars_Reconnaissance_Orbiter,Science
2407,Marseille,Geography
2408,Marshall_Islands,Geography
2409,Marshall_Plan,History
2410,Martin_Luther,People
2411,Martin_Luther_King%2C_Jr.,People
2412,Martin_Van_Buren,People
2413,Martina_Navratilova,People
2414,Martinique,Countries
2415,Marvin_Gaye,People
2416,Marxism,Citizenship
2417,Mary_II_of_England,People
2418,Mary_I_of_England,People
2419,Mary_I_of_Scotland,People
2420,Mary_Seacole,History
2421,Maseru,Geography
2422,Mass_Rapid_Transit_%28Singapore%29,Technology
2423,Mass_media,Everyday_life
2424,Massospondylus,Science
2425,Material_properties_of_diamond,Science
2426,Mathematical_analysis,Science
2427,Mathematics,Science
2428,Matilda_of_Boulogne,History
2429,Matrix_%28mathematics%29,Science
2430,Matsuo_Bash%C5%8D,People
2431,Matter,Science
2432,Matthew_Brettingham,People
2433,Mauna_Loa,Geography
2434,Mauritania,Countries
2435,Mauritius,Countries
2436,Mauthausen-Gusen_concentration_camp,History
2437,Max_Planck,People
2438,Max_Weber,People
2439,Maxwell%27s_equations,Science
2440,Maya_civilization,History
2441,Maya_mythology,Culture
2442,Mayotte,Geography
2443,Mbabane,Geography
2444,McFly_%28band%29,Culture
2445,Meander,Geography
2446,Measles,Science
2447,Measurement,Science
2448,Meat,Everyday_life
2449,Mecca,Culture
2450,Mechanical_work,Science
2451,Medal_of_Honor,History
2452,Medicine,Science
2453,Medieval_commune,History
2454,Medieval_literature,Culture
2455,Medieval_music,Culture
2456,Mediterranean_Sea,Geography
2457,Meitnerium,Science
2458,Mekong,Geography
2459,Melbourne,Geography
2460,Mendelevium,Science
2461,Mendip_Hills,Geography
2462,Meningitis,Science
2463,Menstrual_cycle,Science
2464,Mentha,Science
2465,Menthol,Science
2466,Mercantilism,Citizenship
2467,Mercia,History
2468,Mercury_%28element%29,Science
2469,Mercury_%28planet%29,Science
2470,Merrimack_River,Geography
2471,Merseburg_Incantations,Culture
2472,Mesopotamia,History
2473,Mestizo,Geography
2474,Metal,Science
2475,Metallurgy,Science
2476,Metamorphic_rock,Geography
2477,Meteor,Science
2478,Meteor_shower,Science
2479,Meteorological_history_of_Hurricane_Katrina,Geography
2480,Meteorology,Geography
2481,Metric_expansion_of_space,Science
2482,Mexico,Geography
2483,Mexico_City,Geography
2484,Miami%2C_Florida,Geography
2485,Michael_Faraday,People
2486,Michael_Jordan,People
2487,Michael_Ramsey,People
2488,Michelangelo,People
2489,Michigan_State_University,Geography
2490,Mickey_Mantle,People
2491,Microraptor,Science
2492,Microscope,Technology
2493,Microsoft,Technology
2494,Microsoft_Windows,Technology
2495,Middle_Ages,History
2496,Middle_East,Geography
2497,Midway_Atoll,Geography
2498,Miguel_de_Cervantes,People
2499,Mikhail_Gorbachev,People
2500,Milan,Geography
2501,Miles_Davis,People
2502,Milgram_experiment,Science
2503,Military_dictatorship,Citizenship
2504,Military_history_of_the_Soviet_Union,History
2505,Milk,Everyday_life
2506,Milkshake,Everyday_life
2507,Milky_Way,Science
2508,Millard_Fillmore,People
2509,Milton_Keynes,Geography
2510,Mind,Culture
2511,Mineral,Geography
2512,Ming_Dynasty,History
2513,Mini,Technology
2514,Minimum_wage,Economics
2515,Mining,Economics
2516,Minmi_%28dinosaur%29,Science
2517,Minneapolis%2C_Minnesota,Geography
2518,Minnesota,Geography
2519,Minoan_civilization,History
2520,Minstrel_show,Everyday_life
2521,Miocene,Geography
2522,Mir,Science
2523,Miranda_Otto,People
2524,Mississippi_River,Geography
2525,Missouri_River,Geography
2526,Mistle_Thrush,Science
2527,Mitochondrial_Eve,Science
2528,Mitochondrion,Science
2529,Mixed-breed_dog,Science
2530,Modern_history,History
2531,Modernist_poetry_in_English,Culture
2532,Mogadishu,Geography
2533,Mohs_scale_of_mineral_hardness,Geography
2534,Moldova,Geography
2535,Moldovans,Geography
2536,Mole_%28animal%29,Science
2537,Molybdenum,Science
2538,Momentum,Science
2539,Mona_Lisa,Culture
2540,Monaco,Geography
2541,Monaco_Grand_Prix,Everyday_life
2542,Monarchies_in_the_European_Union,Citizenship
2543,Monarchy,Citizenship
2544,Money,Economics
2545,Mongol_Empire,History
2546,Mongolia,Geography
2547,Mongoose,Science
2548,Monkey,Science
2549,Monoclonius,Science
2550,Monopoly_%28game%29,Everyday_life
2551,Monrovia,Geography
2552,Montenegro,Geography
2553,Montevideo,Geography
2554,Montreal,Geography
2555,Montreal_Metro,Technology
2556,Montserrat,Countries
2557,Monty_Python,Everyday_life
2558,Moon,Science
2559,Moon_landing,Science
2560,Moore%27s_Law,Technology
2561,Morecambe_Bay,Geography
2562,Morecambe_and_Wise,Everyday_life
2563,Moringa_oleifera,Science
2564,Mormon,Culture
2565,Mormon_Trail,History
2566,Morocco,Countries
2567,Morphine,Science
2568,Morris_dance,Everyday_life
2569,Mosaic,Culture
2570,Moscow,Geography
2571,Mosque,Culture
2572,Moss,Science
2573,Mother_Teresa,People
2574,Motion_%28physics%29,Science
2575,Mount_Baker,Geography
2576,Mount_Everest,Geography
2577,Mount_Kilimanjaro,Geography
2578,Mount_Nyiragongo,Geography
2579,Mount_Osmond%2C_South_Australia,Geography
2580,Mount_Pinatubo,Geography
2581,Mount_Rainier,Geography
2582,Mount_Rushmore,Geography
2583,Mount_St._Helens,Geography
2584,Mount_Unzen,Geography
2585,Mount_Vesuvius,Geography
2586,Mountain_Gorilla,Science
2587,Mozambique,Countries
2588,Mozilla_Firefox,Technology
2589,Mu_Arae,Science
2590,Muhammad,People
2591,Muhammad_Ali,People
2592,Muhammad_Ali_Jinnah,People
2593,Muhammad_Iqbal,People
2594,Muhammad_ibn_Musa_al-Khwarizmi,People
2595,Multiculturalism,Citizenship
2596,Multiple_sclerosis,Science
2597,Multiple_sequence_alignment,Science
2598,Mumbai,Geography
2599,Mummy,History
2600,Munich,Geography
2601,Murray_River,Geography
2602,Muscat%2C_Oman,Geography
2603,Music,Culture
2604,Music_of_Antigua_and_Barbuda,Culture
2605,Music_of_Barbados,Culture
2606,Music_of_Dominica,Culture
2607,Music_of_Hawaii,Culture
2608,Music_of_Hungary,Culture
2609,Music_of_Ireland,Culture
2610,Music_of_Italy,Culture
2611,Music_of_Martinique_and_Guadeloupe,Culture
2612,Music_of_New_Zealand,Culture
2613,Music_of_Spain,Culture
2614,Music_of_Trinidad_and_Tobago,Culture
2615,Music_of_the_Bahamas,Culture
2616,Music_of_the_Lesser_Antilles,Culture
2617,Music_of_the_United_States,Culture
2618,Music_of_the_trecento,Culture
2619,Musical_instrument,Culture
2620,Mustard_plant,Science
2621,Mustard_seed,Everyday_life
2622,Muttaburrasaurus,Science
2623,Myanmar,Countries
2624,Myco-heterotrophy,Science
2625,Myers-Briggs_Type_Indicator,Science
2626,Myocardial_infarction,Science
2627,Mysticism,Culture
2628,Mythology,Culture
2629,Myxobolus_cerebralis,Science
2630,NATO,Citizenship
2631,Nadia_Com%C4%83neci,People
2632,Nagorno-Karabakh_War,History
2633,Nahuatl_language,Culture
2634,Nairobi,Geography
2635,Naked_Mole_Rat,Science
2636,Names_of_God_in_Judaism,Culture
2637,Namibia,Countries
2638,Napoleon_I_of_France,People
2639,Napoleonic_Wars,History
2640,Napster,Technology
2641,Nash_equilibrium,Science
2642,Nashville%2C_Tennessee,Geography
2643,Natalie_Portman,People
2644,Nathu_La,Geography
2645,National_Anthem_of_Russia,Culture
2646,National_Gallery%2C_London,Culture
2647,National_Hockey_League,Everyday_life
2648,National_parks_of_England_and_Wales,Geography
2649,Nationalism,Citizenship
2650,Nationality,Citizenship
2651,Natural_disaster,Geography
2652,Natural_gas,Science
2653,Natural_selection,Science
2654,Nature,Science
2655,Nauru,Geography
2656,Naval_Battle_of_Guadalcanal,History
2657,Navassa_Island,Geography
2658,Nazi_Germany,History
2659,Nazism,History
2660,Necktie,Everyday_life
2661,Negros_Oriental,Geography
2662,Neighbours,Everyday_life
2663,Neil_Armstrong,People
2664,Neil_Young,People
2665,Nelson_Mandela,People
2666,Nematode,Science
2667,Neoclassicism,Culture
2668,Neodymium,Science
2669,Neon,Science
2670,Nepal,Countries
2671,Neptune,Science
2672,Neptunium,Science
2673,Netball,Everyday_life
2674,Netherlands,Geography
2675,Netherlands_Antilles,Countries
2676,Neutron,Science
2677,New_Caledonia,Geography
2678,New_Delhi,Geography
2679,New_England_Patriots,Everyday_life
2680,New_Forest,Geography
2681,New_York_City,Geography
2682,New_Zealand,Geography
2683,New_moon,Science
2684,Newark%2C_New_Jersey,Geography
2685,Newcastle_upon_Tyne,Geography
2686,Newmarket,Geography
2687,Newspaper,Citizenship
2688,Newsround,Everyday_life
2689,Niagara_Falls,Geography
2690,Nicaragua,Countries
2691,Niccol%C3%B2_Machiavelli,People
2692,Niccol%C3%B2_Paganini,People
2693,Nickel,Science
2694,Nicolaus_Copernicus,People
2695,Niels_Bohr,People
2696,Niger,Countries
2697,Niger_River,Geography
2698,Nigeria,Countries
2699,Nightingale,Science
2700,Nikola_Tesla,People
2701,Nikolai_Rimsky-Korsakov,People
2702,Nile,Geography
2703,Nineteen_Eighty-Four,Culture
2704,Nintendo,Everyday_life
2705,Nintendo_DS,Everyday_life
2706,Nintendo_Entertainment_System,Everyday_life
2707,Niobium,Science
2708,Nirvana_%28band%29,Culture
2709,Nitrification,Geography
2710,Nitrogen,Science
2711,Nitrogen_cycle,Science
2712,Nitrogen_fixation,Science
2713,Niue,Geography
2714,Noam_Chomsky,Culture
2715,Nobel_Peace_Prize,Citizenship
2716,Nobelium,Science
2717,Nobiin_language,Culture
2718,Norfolk,Geography
2719,Norfolk_Island,Geography
2720,Norman_Borlaug,People
2721,Norman_conquest_of_England,History
2722,Norse_mythology,Culture
2723,North_Africa,Geography
2724,North_America,Geography
2725,North_Atlantic_oscillation,Geography
2726,North_Korea,Countries
2727,North_Sea,Geography
2728,North_Sea_flood_of_1953,Geography
2729,North_Sea_oil,Economics
2730,Northern_Ireland,Geography
2731,Northern_Mariana_Islands,Geography
2732,Northern_Pacific_Railway,Technology
2733,Northwest_Africa,Geography
2734,Norway,Geography
2735,Norwich,Geography
2736,Nostradamus,People
2737,Nottingham,Geography
2738,Nouakchott,Geography
2739,Novel,Culture
2740,Novelty_%28locomotive%29,Technology
2741,Nuclear_fission,Science
2742,Nuclear_power,Technology
2743,Nuclear_weapon,History
2744,Number,Science
2745,Numismatics,Economics
2746,Nurse_sharks,Science
2747,Nuthatch,Science
2748,Nutmeg,Everyday_life
2749,Nutrition,Science
2750,Oasis_%28band%29,Culture
2751,Oat,Science
2752,Obi-Wan_Kenobi,Everyday_life
2753,Ocean,Geography
2754,Oceania,Geography
2755,Oceanography,Geography
2756,Odin,Culture
2757,Odysseus,History
2758,Odyssey,History
2759,Oenothera,Science
2760,Oil_painting,Culture
2761,Oil_refinery,Economics
2762,Oil_reservoir,Geography
2763,Okapi,Science
2764,Olaudah_Equiano,People
2765,Old_English_language,Culture
2766,Old_Nubian_language,Culture
2767,Old_Swiss_Confederacy,History
2768,Oleg_of_Novgorod,History
2769,Oligarchy,Citizenship
2770,Oligocene,Geography
2771,Olive_oil,Everyday_life
2772,Oliver_Cromwell,People
2773,Oliver_Twist,Culture
2774,Ollanta_Humala,People
2775,Olmec,History
2776,Olympic_Games,Everyday_life
2777,Oman,Geography
2778,Omega-3_fatty_acid,Science
2779,One_Flew_Over_the_Cuckoo%27s_Nest_%28novel%29,Culture
2780,One_Foot_in_the_Grave,Everyday_life
2781,Onion,Everyday_life
2782,Onion_dome,Technology
2783,OpenBSD,Technology
2784,OpenOffice.org,Technology
2785,Open_cluster,Science
2786,Open_source,Technology
2787,Opera,Culture
2788,Oppression,Citizenship
2789,Optical_fiber,Science
2790,Optical_microscope,Science
2791,Optical_telescope,Science
2792,Opus_Dei,Culture
2793,Orbit_%28anatomy%29,Science
2794,Orca,Science
2795,Order_of_Canada,History
2796,Order_of_St._Patrick,History
2797,Order_of_the_Bath,History
2798,Order_of_the_Garter,History
2799,Order_of_the_Thistle,History
2800,Ordinal_number,Science
2801,Ordinary_differential_equation,Science
2802,Ordination_of_women,Culture
2803,Ordovician,Geography
2804,Oregano,Science
2805,Oregon,Geography
2806,Organism,Science
2807,Organization,Economics
2808,Orion_Nebula,Science
2809,Orkney,Geography
2810,Ornithischia,Science
2811,Oroonoko,Culture
2812,Osaka,Geography
2813,Osama_bin_Laden,People
2814,Osiris,Culture
2815,Oslo,Geography
2816,Osmium,Science
2817,Osprey,Science
2818,Osteomalacia,Science
2819,Ostrich,Science
2820,Oswald_of_Northumbria,History
2821,Ottawa,Geography
2822,Otter,Science
2823,Otto_von_Bismarck,People
2824,Ottoman_Empire,History
2825,Ouagadougou,Geography
2826,Outer_Hebrides,Geography
2827,Overseas_Railroad,Technology
2828,Oviraptor,Science
2829,Owl,Science
2830,Oxbow_lake,Geography
2831,Oxford,Geography
2832,Oxygen,Science
2833,Oxyrhynchus,History
2834,Ozone,Geography
2835,Ozone_depletion,Citizenship
